"Distrito";"Candidato";"Partido";"Votos";"Porcentaje";"Candidatos";"Electo";""
"8";"85. GABRIEL  SILBER ROMO";"PDC";"0";"0,00%";NA;""
"8";"86. VICTOR OSORIO REYES";"IND-PDC";"0";"0,00%";NA;""
"8";"87. ALEJANDRA MONASTERIO RIVAS";"IND-PDC";"0";"0,00%";NA;""
"8";"88. CECILIA VALDES LEON";"PDC";"0";"0,00%";NA;""
"8";"89. EVELYN DIANA GOMEZ HIDALGO";"IND-PDC";"0";"0,00%";NA;""
"8";"90. ALEJANDRA BRAVO HIDALGO";"PRI";"0";"0,00%";NA;""
"8";"91. SEBASTIAN  LAFAURIE RIVERA";"PRI";"0";"0,00%";NA;""
"8";"92. PABLO  GALDAMES DIAZ";"IND-PRI";"0";"0,00%";NA;""
"8";"93. MARIO  DESBORDES JIMENEZ";"RN";"0";"0,00%";NA;""
"8";"94. ANDREA  OJEDA MIRANDA";"RN";"0";"0,00%";NA;""
"8";"95. PERLA SEGUEL TORRES";"RN";"0";"0,00%";NA;""
"8";"96. PATRICIO MELERO ABAROA";"UDI";"0";"0,00%";NA;""
"8";"97. PIA  MARGARIT BAHAMONDE";"UDI";"0";"0,00%";NA;""
"8";"98. JOAQUIN  LAVIN LEON";"UDI";"0";"0,00%";NA;""
"9";"50. ANDREA  CONDEMARIN FUENTES";"PRO";"0";"0,00%";NA;""
"9";"51. ALAN  FANCELLI ESMAR";"PRO";"0";"0,00%";NA;""
"9";"52. ALEJANDRA SOLANGE NAVARRETE CARRASCO";"PRO";"0";"0,00%";NA;""
"9";"53. PABLO FRANCISCO GONZALEZ VERA";"IND-PRO";"0";"0,00%";NA;""
"9";"54. VALESKA DE LAS NIEVES OYARCE PEŃA";"IND-PRO";"0";"0,00%";NA;""
"9";"55. ROBERTO JULIO MARTINEZ MALDONADO";"IND-PRO";"0";"0,00%";NA;""
"9";"56. JORGE EDUARDO ROSALES VARGAS";"PEV";"0";"0,00%";NA;""
"9";"57. MAITE ORSINI PASCAL";"RD";"0";"0,00%";NA;""
"9";"58. PABLO ALEXIS PADILLA RUBIO";"IND-RD";"0";"0,00%";NA;""
"9";"59. ERICK MARCO ANTONIO COŃOMAN GARAY";"PODER";"0";"0,00%";NA;""
"9";"60. KIMBERLY GREDY SEGUEL VILLAGRAN";"PODER";"0";"0,00%";NA;""
"9";"61. CATALINA VIDAL MENDEZ";"PH";"0";"0,00%";NA;""
"9";"62. DIEGO  VILLAS MONTECINOS";"IGUAL.";"0";"0,00%";NA;""
"9";"63. SANDRA ELENA URIBE FLORES";"IND-IGUAL.";"0";"0,00%";NA;""
"9";"64. ALEJANDRO ARAVENA EGAŃA";"UPA";"0";"0,00%";NA;""
"9";"65. GUIDO GONZALEZ VALENZUELA";"UPA";"0";"0,00%";NA;""
"9";"66. VALERIA SOTO CARRASCO";"UPA";"0";"0,00%";NA;""
"9";"67. ANA MARIA ARIAS AGURTO";"UPA";"0";"0,00%";NA;""
"9";"68. GONZALO NAVARRETE MUŃOZ";"PPD";"0";"0,00%";NA;""
"9";"69. CRISTINA GIRARDI LAVIN";"PPD";"0";"0,00%";NA;""
"9";"70. ALEJANDRA SAA CARRASCO";"PPD";"0";"0,00%";NA;""
"9";"71. KAROL  CARIOLA OLIVA";"PCCH";"0";"0,00%";NA;""
"9";"72. BORIS ANTHONY BARRERA MORENO";"PCCH";"0";"0,00%";NA;""
"9";"73. KARINA DELFINO MUSSA";"PSCH";"0";"0,00%";NA;""
"9";"74. FRANCISCO FLORES RIQUELME";"PSCH";"0";"0,00%";NA;""
"9";"75. PILAR DURAN BARONTI";"PSCH";"0";"0,00%";NA;""
"9";"76. CRISTIAN BOWEN GARFIAS";"PDC";"0";"0,00%";NA;""
"9";"77. RODRIGO ALBORNOZ POLLMANN";"PDC";"0";"0,00%";NA;""
"9";"78. HUMBERTO SANHUEZA BARRIGA";"PDC";"0";"0,00%";NA;""
"9";"79. CAROLINA MORA SAA";"PDC";"0";"0,00%";NA;""
"9";"80. MIJAIL BONITO LOVIO";"EVOP.";"0";"0,00%";NA;""
"9";"81. SEBASTIAN KEITEL BIANCHI";"IND-EVOP.";"0";"0,00%";NA;""
"9";"82. JORGE DURAN ESPINOZA";"RN";"0";"0,00%";NA;""
"9";"83. KATHERINE  MARTORELL AWAD";"RN";"0";"0,00%";NA;""
"9";"84. ERIKA OLIVERA DE LA FUENTE";"IND-RN";"0";"0,00%";NA;""
"9";"85. CLAUDIA  NOGUEIRA FERNANDEZ";"UDI";"0";"0,00%";NA;""
"9";"86. LORETO LETELIER BARRERA";"UDI";"0";"0,00%";NA;""
"9";"87. CRISTOBAL LETURIA INFANTE";"UDI";"0";"0,00%";NA;""
"9";"88. EDDY  ROLDAN CABRERA";"IND";"0";"0,00%";NA;""
"10";"50. ANDREA  DUARTE VIDAL";"PRO";"0";"0,00%";NA;""
"10";"51. RAUL ALBERTO VILLAVICENCIO MARABOLI";"PRO";"0";"0,00%";NA;""
"10";"52. CAROLINA DE LA PAZ HINOJOSA CANALES";"IND-PRO";"0";"0,00%";NA;""
"10";"53. JORGE ALBERTO ARROYO SALGADO";"IND-PRO";"0";"0,00%";NA;""
"10";"54. JULIAN ALCAYAGA OLIVARES";"IND-PRO";"0";"0,00%";NA;""
"10";"55. PATRICIA ELENA VALENZUELA SANDOVAL";"IND-PRO";"0";"0,00%";NA;""
"10";"56. RODOLFO JAVIER CHELME BUSTOS";"PRO";"0";"0,00%";NA;""
"10";"57. GIORGIO JACKSON DRAGO";"RD";"0";"0,00%";NA;""
"10";"58. NATALIA CASTILLO MUŃOZ";"RD";"0";"0,00%";NA;""
"10";"59. GONZALO WINTER ETCHEBERRY";"RD";"0";"0,00%";NA;""
"10";"60. FRANCISCO  FIGUEROA CERDA";"PEV";"0";"0,00%";NA;""
"10";"61. PATRICIO ANTONIO NEIRA PEZOA";"PEV";"0";"0,00%";NA;""
"10";"62. ROSARIO ANDREA OLIVARES SAAVEDRA";"PEV";"0";"0,00%";NA;""
"10";"63. JUAN CARLOS SANTIBAŃEZ NORAMBUENA";"IND-PEV";"0";"0,00%";NA;""
"10";"64. CHRISTIAN  PULGAR TOLEDO";"PH";"0";"0,00%";NA;""
"10";"65. ALBERTO MAYOL MIRANDA";"IND-IGUAL.";"0";"0,00%";NA;""
"10";"66. FABIAN VASQUEZ SILVA";"UPA";"0";"0,00%";NA;""
"10";"67. SERGIO GOMEZ CELEDON";"UPA";"0";"0,00%";NA;""
"10";"68. ANGELICA CORNEJO ZUŃIGA";"UPA";"0";"0,00%";NA;""
"10";"69. CARLA GONZALEZ MORALES";"UPA";"0";"0,00%";NA;""
"10";"70. NINOZKA SANCHEZ CARO";"UPA";"0";"0,00%";NA;""
"10";"71. CHRISTIAN JORQUERA TAPIA";"UPA";"0";"0,00%";NA;""
"10";"72. JULIA  URQUIETA OLIVARES";"PCCH";"0";"0,00%";NA;""
"10";"73. JAVIERA  OLIVARES MARDONES";"PCCH";"0";"0,00%";NA;""
"10";"74. RAMON  FARIAS PONCE";"PPD";"0";"0,00%";NA;""
"10";"75. VERONICA PAULINA PINILLA MARTINEZ";"PPD";"0";"0,00%";NA;""
"10";"76. MAYA  FERNANDEZ ALLENDE";"PSCH";"0";"0,00%";NA;""
"10";"77. FRANCYS  FOIX FUENTEALBA";"PSCH";"0";"0,00%";NA;""
"10";"78. VALESKA  NARANJO DAWSON";"IND-PSCH";"0";"0,00%";NA;""
"10";"79. CAROLA ANDREA SOLIS ARAYA";"PRSD";"0";"0,00%";NA;""
"10";"80. CLAUDIO  ARRIAGADA MACAYA";"PDC";"0";"0,00%";NA;""
"10";"81. EVA JIMENEZ URIZAR";"PDC";"0";"0,00%";NA;""
"10";"82. NICOLAS MUŃOZ MONTES";"PDC";"0";"0,00%";NA;""
"10";"83. TITO JAIME MONJE PINCHEIRA";"PDC";"0";"0,00%";NA;""
"10";"84. PEDRO ENRIQUE GARCIA ASPILLAGA";"PDC";"0";"0,00%";NA;""
"10";"85. ANA MARIA HERNANDEZ SAN MARTIN";"PDC";"0";"0,00%";NA;""
"10";"86. MARCELA  SABAT FERNANDEZ";"RN";"0";"0,00%";NA;""
"10";"87. ROSA OYARCE SUAZO";"RN";"0";"0,00%";NA;""
"10";"88. SEBASTIAN TORREALBA ALVARADO";"RN";"0";"0,00%";NA;""
"10";"89. JORGE ALESSANDRI VERGARA";"UDI";"0";"0,00%";NA;""
"10";"90. CAROLINA LAVIN ALIAGA";"UDI";"0";"0,00%";NA;""
"10";"91. JULIO ISAMIT DIAZ";"IND-UDI";"0";"0,00%";NA;""
"10";"92. LUCIANO CRUZ-COKE CARVALLO";"EVOP.";"0";"0,00%";NA;""
"10";"93. LUIS LARRAIN STIEB";"IND-EVOP.";"0";"0,00%";NA;""
"10";"94. CECILIA AGUAYO IPINZA";"IND-EVOP.";"0";"0,00%";NA;""
"10";"95. DAUNO TOTORO NAVARRO";"IND";"0";"0,00%";NA;""
"11";"50. NICOLAS MENARE MORALES";"PRO";"0";"0,00%";NA;""
"11";"51. MIGUEL ANGEL RENDON ESCOBAR";"IND-PRO";"0";"0,00%";NA;""
"11";"52. ELIANA MELENDEZ MOLINA";"PRO";"0";"0,00%";NA;""
"11";"53. LILIAN DEL CARMEN QUILAQUEO SOZA";"PRO";"0";"0,00%";NA;""
"11";"54. ANA INES MARDONES CONTRERAS";"PRO";"0";"0,00%";NA;""
"11";"55.  JOHANNA DUARTE NARVAEZ";"PRO";"0";"0,00%";NA;""
"11";"56. MARCELA YAŃEZ BRAVO";"IND-PRO";"0";"0,00%";NA;""
"11";"57. TOMAS HIRSCH GOLDSCHMIDT";"PH";"0";"0,00%";NA;""
"11";"58. FERNANDO ANDRES ENCINA WAISSBLUTH";"IND-PH";"0";"0,00%";NA;""
"11";"59. SOLEDAD ALAMOS FUENZALIDA";"RD";"0";"0,00%";NA;""
"11";"60. MANUELA ALEJANDRA VELOSO DORNER";"IND-RD";"0";"0,00%";NA;""
"11";"61. NATALIA  GARRIDO TORO";"IGUAL.";"0";"0,00%";NA;""
"11";"62. CAMILA  IANISZEWSKI CONTRERAS";"IGUAL.";"0";"0,00%";NA;""
"11";"63. WILLEM SCHUITEMAKER TRUFFELLO";"PEV";"0";"0,00%";NA;""
"11";"64. ARTURO MUŃOZ ZUŃIGA";"UPA";"0";"0,00%";NA;""
"11";"65. LUISA PARRA CASTRO";"UPA";"0";"0,00%";NA;""
"11";"66. PABLO PRADO PULIDO";"UPA";"0";"0,00%";NA;""
"11";"67. LUCIA RIVERA HAUENSTEIN";"UPA";"0";"0,00%";NA;""
"11";"68. RENE  JOFRE DELGADO";"PPD";"0";"0,00%";NA;""
"11";"69. ENRIQUE LUIS ACCORSI OPAZO";"PPD";"0";"0,00%";NA;""
"11";"70. PATRICIA ANITA COCAS GONZALEZ";"IND-PPD";"0";"0,00%";NA;""
"11";"71. MAURICIO JAVIER ABU-GHOSH PARHAM";"IND-PCCH";"0";"0,00%";NA;""
"11";"72. FERNANDO ATRIA LEMAITRE";"PSCH";"0";"0,00%";NA;""
"11";"73. VIVIENNE  BACHELET NORELLI";"PSCH";"0";"0,00%";NA;""
"11";"74. TAMARA MOYA MOYANO";"PSCH";"0";"0,00%";NA;""
"11";"75. CRISTOBAL ACEVEDO FERRER";"PDC";"0";"0,00%";NA;""
"11";"76. PAULINA PIŃEIRO UGARTE";"PDC";"0";"0,00%";NA;""
"11";"77. NELSON HADAD HERESY";"PDC";"0";"0,00%";NA;""
"11";"78. JULIO ENRIQUE MADRID FUENTES";"PDC";"0";"0,00%";NA;""
"11";"79. CECILIA GONZALEZ HANSEN";"PDC";"0";"0,00%";NA;""
"11";"80. FRANCISCO UNDURRAGA GAZITUA";"EVOP.";"0";"0,00%";NA;""
"11";"81. GONZALO  FUENZALIDA FIGUEROA";"RN";"0";"0,00%";NA;""
"11";"82. CATALINA DEL REAL MIHOVILOVIC";"RN";"0";"0,00%";NA;""
"11";"83. KARIN  LUCK URBAN";"RN";"0";"0,00%";NA;""
"11";"84. PABLO  TERRAZAS LAGOS";"UDI";"0";"0,00%";NA;""
"11";"85. BARBARA  SOTO SILVA";"UDI";"0";"0,00%";NA;""
"11";"86. GUILLERMO  RAMIREZ DIEZ";"UDI";"0";"0,00%";NA;""
"12";"50. DAVID  HENRIQUEZ ESPINOZA";"PRO";"0";"0,00%";NA;""
"12";"51. JOSE ANTONIO  HENRIQUEZ MUŃIZ";"PRO";"0";"0,00%";NA;""
"12";"52. VICTOR HUGO ORTIZ AVENDAŃO";"PRO";"0";"0,00%";NA;""
"12";"53. GLADYS LORENA PALMA VALLEJOS";"PRO";"0";"0,00%";NA;""
"12";"54. MARIBEL  MARTINEZ LOPEZ";"IND-PRO";"0";"0,00%";NA;""
"12";"55. CLAUDIO  HERRERA SAN MARTIN";"PRO";"0";"0,00%";NA;""
"12";"56. PABLINA MELLA DIAZ";"IND-PRO";"0";"0,00%";NA;""
"12";"57. MIGUEL  CRISPI SERRANO";"RD";"0";"0,00%";NA;""
"12";"58. ANDREA STELLA SALAZAR NAVIA";"IND-RD";"0";"0,00%";NA;""
"12";"59. KARINA LORETTA OLIVA PEREZ";"PODER";"0";"0,00%";NA;""
"12";"60. LUIS MARIANO RENDON ESCOBAR";"IND-PODER";"0";"0,00%";NA;""
"12";"61. JOSE ANSELMO HIDALGO ZAMORA";"IND-PODER";"0";"0,00%";NA;""
"12";"62. PAMELA JILES MORENO";"PH";"0";"0,00%";NA;""
"12";"63. VALENTINA OLIVARES GRAY";"PH";"0";"0,00%";NA;""
"12";"64. SUSANA ROSA HERNANDEZ COLLAO";"IGUAL.";"0";"0,00%";NA;""
"12";"65. EDUARDO GUTIERREZ GONZALEZ";"UPA";"0";"0,00%";NA;""
"12";"66. JORGE ARAVENA EGAŃA";"UPA";"0";"0,00%";NA;""
"12";"67. PATRICIO ALTAMIRANO ARANCIBIA";"UPA";"0";"0,00%";NA;""
"12";"68. GLORIA ANGELICA GALLARDO VOSS";"UPA";"0";"0,00%";NA;""
"12";"69. CAMILA  VALLEJO DOWLING";"PCCH";"0";"0,00%";NA;""
"12";"70. AMARO  LABRA SEPULVEDA";"PCCH";"0";"0,00%";NA;""
"12";"71. OSVALDO  ANDRADE LARA";"PSCH";"0";"0,00%";NA;""
"12";"72. MARIA JOSE BECERRA MORO";"PSCH";"0";"0,00%";NA;""
"12";"73. LORENA PATRICIA BUSTAMANTE MEDINA";"PRSD";"0";"0,00%";NA;""
"12";"74. JAIME FRANCISCO ESCUDERO RAMOS";"PPD";"0";"0,00%";NA;""
"12";"75. MELISSA ESTEFANIA VARAS MONTERO";"PPD";"0";"0,00%";NA;""
"12";"76. PAZ ANDREA SUAREZ BRIONES";"PPD";"0";"0,00%";NA;""
"12";"77. NICOLE VANESSA VALDEBENITO TORRES";"PDC";"0";"0,00%";NA;""
"12";"78. MARCELA CANALES HIPP";"PDC";"0";"0,00%";NA;""
"12";"79. LEOPOLDO  PEREZ LAHSEN";"RN";"0";"0,00%";NA;""
"12";"80. XIMENA OSSANDON IRARRAZABAL";"RN";"0";"0,00%";NA;""
"12";"81. OLGA  GONZALEZ DEL RIEGO GARCIA";"RN";"0";"0,00%";NA;""
"12";"82. MICHELLE  ZUNINO PALACIOS";"IND-RN";"0";"0,00%";NA;""
"12";"83. CLAUDIA  LANGE FARIAS";"UDI";"0";"0,00%";NA;""
"12";"84. MARIA TERESA LAVIN ALIAGA";"UDI";"0";"0,00%";NA;""
"12";"85. KARLA  JAŃA VALENZUELA";"UDI";"0";"0,00%";NA;""
"12";"86. ALVARO  CARTER FERNANDEZ";"IND-UDI";"0";"0,00%";NA;""
"12";"87. PATRICIO  MUŃOZ CARDENAS";"IND";"0";"0,00%";NA;""
"13";"50. MARCIA ALEJANDRA SOTO DIAZ";"IND-PRO";"0";"0,00%";NA;""
"13";"51. ANA MARIA TOLEDO GUERRA";"PRO";"0";"0,00%";NA;""
"13";"52. PATRICIO ALFONSO JIMENEZ GONZALEZ";"IND-PRO";"0";"0,00%";NA;""
"13";"53. OSCAR FELIPE VARGAS COLOMA";"IND-PRO";"0";"0,00%";NA;""
"13";"54. CRISTIAN MARCELO DIAZ MUŃOZ";"PRO";"0";"0,00%";NA;""
"13";"55. JUAN MANUEL CASAS QUINTRIQUEO";"IND-PRO";"0";"0,00%";NA;""
"13";"56. GAEL FERNANDA YEOMANS ARAYA";"RD";"0";"0,00%";NA;""
"13";"57. CESAR ALEJANDRO SOLIS SANCHEZ";"RD";"0";"0,00%";NA;""
"13";"58. IRMA EDITH PEREZ LLANQUIN";"PEV";"0";"0,00%";NA;""
"13";"59. MAURICIO ALEJANDRO CARRASCO NUŃEZ";"IND-PEV";"0";"0,00%";NA;""
"13";"60. GABRIEL ESTEBAN BRAVO MUŃOZ";"IGUAL.";"0";"0,00%";NA;""
"13";"61. CARLOS  ASTUDILLO LOPEZ";"IGUAL.";"0";"0,00%";NA;""
"13";"62. GUILLERMO  ARAVENA MONDACA";"UPA";"0";"0,00%";NA;""
"13";"63. GASPAR ORTIZ CARDENAS";"UPA";"0";"0,00%";NA;""
"13";"64. CRISTIAN  BAEZA FIGUEROA";"UPA";"0";"0,00%";NA;""
"13";"65. ZAIDA  FALCES SALAZAR";"UPA";"0";"0,00%";NA;""
"13";"66. GUILLERMO TEILLIER DEL VALLE";"PCCH";"0";"0,00%";NA;""
"13";"67. JAVIERA PAZ REYES JARA";"PCCH";"0";"0,00%";NA;""
"13";"68. TUCAPEL FRANCISCO JIMENEZ FUENTES";"PPD";"0";"0,00%";NA;""
"13";"69. CAMILA  BRUNA FAUNDES";"PPD";"0";"0,00%";NA;""
"13";"70. DANIEL MELO CONTRERAS";"PSCH";"0";"0,00%";NA;""
"13";"71. JAIME FUENTEALBA MALDONADO";"PSCH";"0";"0,00%";NA;""
"13";"72. IVAN FUENTES CASTILLO";"PDC";"0";"0,00%";NA;""
"13";"73. RODOLFO  SEGUEL MOLINA";"PDC";"0";"0,00%";NA;""
"13";"74. GEORGINA MARIA VILLABLANCA MARTINEZ";"PDC";"0";"0,00%";NA;""
"13";"75. TAMARA MORA MORA";"PDC";"0";"0,00%";NA;""
"13";"76. LUIS ACEVEDO QUINTANILLA";"PDC";"0";"0,00%";NA;""
"13";"77. CRISTHIAN  MOREIRA BARROS";"UDI";"0";"0,00%";NA;""
"13";"78. ALVARO PILLADO IRRIBARRA";"UDI";"0";"0,00%";NA;""
"13";"79. VERONICA GARRIDO BELLO";"EVOP.";"0";"0,00%";NA;""
"13";"80. LORETO  SEGUEL KING";"IND-EVOP.";"0";"0,00%";NA;""
"13";"81. EDUARDO  DURAN SALINAS";"RN";"0";"0,00%";NA;""
"13";"82. MACARENA  DONOSO ROJAS";"RN";"0";"0,00%";NA;""
"14";"50. MARISELA  SANTIBAŃEZ NOVOA";"PRO";"0";"0,00%";NA;""
"14";"51. SUSANA  SANCHEZ GONGORA";"PRO";"0";"0,00%";NA;""
"14";"52. JOSE LUIS STARK AGUILERA";"PRO";"0";"0,00%";NA;""
"14";"53. MARCIA MILLAQUEO IBARRA";"IND-PRO";"0";"0,00%";NA;""
"14";"54. CLAUDIO PATRICIO MONTERO ARRATIA";"IND-PRO";"0";"0,00%";NA;""
"14";"55. MARCELO VERA PAVEZ";"IND-PRO";"0";"0,00%";NA;""
"14";"56. DAVID ALEXIS SALDAŃA VERGARA";"PRO";"0";"0,00%";NA;""
"14";"57. FRANCISCO VALDES REYES";"IGUAL.";"0";"0,00%";NA;""
"14";"58. ALEJANDRO IGNACIO IRARRAZABAL SALDIAS";"IGUAL.";"0";"0,00%";NA;""
"14";"59. CARLOS ALBERTO NAVARRO GALLINATO";"IGUAL.";"0";"0,00%";NA;""
"14";"60. JUAN DOMINGO VILLAVICENCIO PASTEN";"PH";"0";"0,00%";NA;""
"14";"61. ALENA  GUTIERREZ MORENO";"IND-PH";"0";"0,00%";NA;""
"14";"62. VICTOR RICARDO  CERDA MORALES";"PEV";"0";"0,00%";NA;""
"14";"63. RENATO  GARIN GONZALEZ";"RD";"0";"0,00%";NA;""
"14";"64. ROBERTO CARLOS OVALLE MOLINA";"UPA";"0";"0,00%";NA;""
"14";"65. MARIO FAJARDO PEREZ";"UPA";"0";"0,00%";NA;""
"14";"66. DENNY FLORES BUSTOS";"UPA";"0";"0,00%";NA;""
"14";"67. ESTEBAN CACERES OLAVE";"UPA";"0";"0,00%";NA;""
"14";"68. CLARA RIOS LUEIZA";"UPA";"0";"0,00%";NA;""
"14";"69. LEONARDO  SOTO FERRADA";"PSCH";"0";"0,00%";NA;""
"14";"70. RAUL  LEIVA CARVAJAL";"PSCH";"0";"0,00%";NA;""
"14";"71. YOVANNA  FUENTES PINO";"IND-PSCH";"0";"0,00%";NA;""
"14";"72. MARCIA  GONZALEZ NAVARRO";"PRSD";"0";"0,00%";NA;""
"14";"73. MARIO  GEBAUER BRINGAS";"PPD";"0";"0,00%";NA;""
"14";"74. ANGEL RICARDO BOZAN RAMOS";"PPD";"0";"0,00%";NA;""
"14";"75. DIEGO EDUARDO CALDERON GAJARDO";"PDC";"0";"0,00%";NA;""
"14";"76. PAULA  ZUŃIGA CALDERON";"PDC";"0";"0,00%";NA;""
"14";"77. DAVID  MORALES NORDETTI";"PDC";"0";"0,00%";NA;""
"14";"78. ALEJANDRA  NOVOA SANDOVAL";"RN";"0";"0,00%";NA;""
"14";"79. ANGELICA PINO SAN MARTIN";"RN";"0";"0,00%";NA;""
"14";"80. ANTONIO  HORVATH GUTIERREZ";"RN";"0";"0,00%";NA;""
"14";"81. JUAN ANTONIO COLOMA ALAMOS";"UDI";"0";"0,00%";NA;""
"14";"82. JAIME  BELLOLIO AVARIA";"UDI";"0";"0,00%";NA;""
"14";"83. ISABEL MARGARITA LABBE MARTINEZ";"UDI";"0";"0,00%";NA;""
"14";"84. JUANA  SILVA MUŃOZ";"IND-UDI";"0";"0,00%";NA;""
"15";"50. FILOMENA  CARMEN URBINA CAMPOS";"PRO";"0";"0,00%";NA;""
"15";"51. BENJAMIN NELSON ARANEDA GONZALEZ";"PRO";"0";"0,00%";NA;""
"15";"52. VICTOR HUGO CAMILLA REYES";"PRO";"0";"0,00%";NA;""
"15";"53. ANDRES ESTEBAN MORENO BILBAO";"IND-PRO";"0";"0,00%";NA;""
"15";"54. CRISTIAN ALFREDO ROJAS DONOSO";"IND-PRO";"0";"0,00%";NA;""
"15";"55. CRISTIAN ALEJANDRO PALMA SANHUEZA";"IND-PRO";"0";"0,00%";NA;""
"15";"56. KARIN RODRIGO BELMAR GUZMAN";"RD";"0";"0,00%";NA;""
"15";"57. MARIA MARGARITA CRESPO URETA";"RD";"0";"0,00%";NA;""
"15";"58. JOAQUIN ARDUENGO NAREDO";"PH";"0";"0,00%";NA;""
"15";"59. GRACIELA FILOMENA ISLA PEREZ";"IND-PH";"0";"0,00%";NA;""
"15";"60. ANDRES ALFONSO GUILLERMO LEAL ALVARADO";"PH";"0";"0,00%";NA;""
"15";"61. ALFREDO VALENZUELA BRICEŃO";"FRVS";"0";"0,00%";NA;""
"15";"62. CATHERINE FIELDHOUSE ALARCON";"IND-FRVS";"0";"0,00%";NA;""
"15";"63. CAROL HOLE BELL";"IND-FRVS";"0";"0,00%";NA;""
"15";"64. CARLOS ENRIQUE ORTEGA AEDO";"IND-FRVS";"0";"0,00%";NA;""
"15";"65. GUIDO MIRANDA ROJAS";"UPA";"0";"0,00%";NA;""
"15";"66. EMMANUEL LARA ACEVEDO";"UPA";"0";"0,00%";NA;""
"15";"67. PABLO CAROCA VASQUEZ";"UPA";"0";"0,00%";NA;""
"15";"68. MARIANA CONCHA MUŃOZ";"UPA";"0";"0,00%";NA;""
"15";"69. LESLIE DIAZ SILVA";"UPA";"0";"0,00%";NA;""
"15";"70. FELIPE LETELIER NORAMBUENA";"PPD";"0";"0,00%";NA;""
"15";"71. EDUARDO JAVIER VERGARA BOLBARAN";"PPD";"0";"0,00%";NA;""
"15";"72. JUAN LUIS CASTRO GONZALEZ";"PSCH";"0";"0,00%";NA;""
"15";"73. OSCAR  AVILA MENDEZ";"PSCH";"0";"0,00%";NA;""
"15";"74. RODOLFO ARTURO NUŃEZ BUSTAMANTE";"PCCH";"0";"0,00%";NA;""
"15";"75. FRANCISCO ALEJANDRO PARRAGUEZ LEIVA";"ICCH";"0";"0,00%";NA;""
"15";"76. JUAN CARLOS OLMOS CASTRO";"IND-ICCH";"0";"0,00%";NA;""
"15";"77. ALEJANDRO ANSELMO SULE FERNANDEZ";"IND-ICCH";"0";"0,00%";NA;""
"15";"78. ANDRES LORCA SAAVEDRA";"PDC";"0";"0,00%";NA;""
"15";"79. JORGE  FREI TOLEDO";"PDC";"0";"0,00%";NA;""
"15";"80. RAUL  SOTO MARDONES";"PDC";"0";"0,00%";NA;""
"15";"81. JAVIER MACAYA DANUS";"UDI";"0";"0,00%";NA;""
"15";"82. PAULINA ORELLANA AUIL";"IND-UDI";"0";"0,00%";NA;""
"15";"83. ISSA  KORT GARRIGA";"UDI";"0";"0,00%";NA;""
"15";"84. IVONNE MANGELSDORFF GALEB";"RN";"0";"0,00%";NA;""
"15";"85.  PAMELA MEDINA SCHULZ";"IND-RN";"0";"0,00%";NA;""
"15";"86. DIEGO SCHALPER SEPULVEDA";"IND-RN";"0";"0,00%";NA;""
"16";"50. NILZA MARCELA ROJAS ESCHMANN";"PRO";"0";"0,00%";NA;""
"16";"51. JOSE GREGORIO ARGOMEDO SERRE";"PRO";"0";"0,00%";NA;""
"16";"52. RUBEN EDUARDO ANDINO MALDONADO";"PH";"0";"0,00%";NA;""
"16";"53. ADRIANA ROMAN TAPIA";"IND-PH";"0";"0,00%";NA;""
"16";"54. RICARDO LISBOA HENRIQUEZ";"PH";"0";"0,00%";NA;""
"16";"55. CLAUDIO CANEPA BLUMENBERG";"RD";"0";"0,00%";NA;""
"16";"56. MARIA TERESA HUALA MOLINA";"IND-RD";"0";"0,00%";NA;""
"16";"57. ALEJANDRA  SEPULVEDA ORBENES";"FRVS";"0";"0,00%";NA;""
"16";"58. LISETTE HEDWIG BOSSHARD PEŃA";"FRVS";"0";"0,00%";NA;""
"16";"59. VICTOR  BUSTAMANTE GALAZ";"FRVS";"0";"0,00%";NA;""
"16";"60. ALEXANDRA  DIAZ MUŃOZ";"IND-FRVS";"0";"0,00%";NA;""
"16";"61. KATHERINE ROJAS PEŃAILILLO";"UPA";"0";"0,00%";NA;""
"16";"62. COSME  MELLADO PINO";"PRSD";"0";"0,00%";NA;""
"16";"63. CAMILO ARTURO GARCIA DE LA BARRA";"PRSD";"0";"0,00%";NA;""
"16";"64. MORIN  CONTRERAS CONCHA";"PSCH";"0";"0,00%";NA;""
"16";"65. SERGIO ARIEL SALAZAR MEZA";"PSCH";"0";"0,00%";NA;""
"16";"66. CAROLINA ELSA ICELA CUCUMIDES CALDERON";"PPD";"0";"0,00%";NA;""
"16";"67. JUAN CARLOS LATORRE CARMONA";"PDC";"0";"0,00%";NA;""
"16";"68. MACARENA ZAPATA MARMOLEJO";"IND-PDC";"0";"0,00%";NA;""
"16";"69. PATRICIA ANDREA IBACETA SANTOS";"PDC";"0";"0,00%";NA;""
"16";"70. SEBASTIAN LLANTEN MORALES";"PDC";"0";"0,00%";NA;""
"16";"71. CHRISTIAN ANDRES GONZALEZ GONZALEZ";"IND-ICCH";"0";"0,00%";NA;""
"16";"72. JULIO  IBARRA MALDONADO";"RN";"0";"0,00%";NA;""
"16";"73. MAURICIO BOZA GONZALEZ";"RN";"0";"0,00%";NA;""
"16";"74. RAMON  BARROS MONTERO";"UDI";"0";"0,00%";NA;""
"16";"75. VIRGINIA  TRONCOSO HELLMAN";"UDI";"0";"0,00%";NA;""
